bidder_id,payment_account,address,outcome,bid_count,unique_auctions,unique_devices,unique_countries,unique_ips,unique_urls,unique_merchandise,bids_per_auction,ips_per_bid,countries_per_bid,devices_per_bid,time_span,time_mean,time_std,time_diff_mean,time_diff_std,time_diff_min,zero_interval_count,zero_interval_ratio,country_entropy,device_entropy,url_entropy,merchandise_entropy,unique_subnets,subnets_per_bid,burst_max_strip1,burst_mean_strip1,burst_max_strip2,burst_mean_strip2,burst_max_strip3,burst_mean_strip3,burst_max_strip4,burst_mean_strip4,burst_max_strip5,burst_mean_strip5,burst_ratio_strip1,burst_ratio_strip2,burst_ratio_strip3,burst_ratio_strip4,burst_ratio_strip5,merch_auto parts_ratio,merch_books and music_ratio,merch_clothing_ratio,merch_computers_ratio,merch_furniture_ratio,merch_home goods_ratio,merch_jewelry_ratio,merch_mobile_ratio,merch_office equipment_ratio,merch_sporting goods_ratio,top5_country_ratio,log_bid_count,log_unique_auctions,log_unique_ips,log_unique_urls,log_time_span,log_time_std,log_burst_max_strip1,log_burst_max_strip2,log_burst_max_strip3,log_burst_max_strip4,log_burst_max_strip5
44d34926c0863edb7575b819980e0e728pn5b,a3d2de7675556553a5f08e4c88d2c228gai4n,39938d0892c872abccd62593ec4382e2q71xi,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9759432210526316.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
171fbac128e6dcb51d0f07cf7ed8bd3er891e,a3d2de7675556553a5f08e4c88d2c228m9dx4,8140268ae414837d66cbd6a79d272ef3wouyq,0.0,279.0,6.0,1.0,1.0,276.0,5.0,1.0,46.5,0.989247311827957,0.0035842293906810036,0.0035842293906810036,1230789473684.0,9771451760422562.0,594614696376.4043,4411431805.318996,71816593944.83817,0.0,8.0,0.02867383512544803,-1.4426951595367387e-09,-1.4426951595367387e-09,2.319349443710639,-1.4426951595367387e-09,275.0,0.985663082437276,2.0,1.025735294117647,2.0,1.025735294117647,2.0,1.025735294117647,2.0,1.025735294117647,2.0,1.025735294117647,0.007168458781362007,0.007168458781362007,0.007168458781362007,0.007168458781362007,0.007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.634789603169249,1.9459101490553132,5.6240175061873385,1.791759469228055,27.8386769279406,27.111179463614995,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
e7cf764619380e5303089f04bf647f10thebb,a3d2de7675556553a5f08e4c88d2c228fd1qu,a3d2de7675556553a5f08e4c88d2c2289h04x,0.0,9.0,4.0,5.0,2.0,7.0,1.0,1.0,2.25,0.7777777777777778,0.2222222222222222,0.5555555555555556,10025105263158.0,9703676245614034.0,3109926782435.4175,1113900584795.3333,1104562996415.3179,0.0,1.0,0.1111111111111111,0.7642045036232302,1.8799649415136361,-1.4426951595367387e-09,-1.4426951595367387e-09,7.0,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.302585092994046,1.6094379124341003,2.0794415416798357,0.6931471805599453,29.936113589131793,28.765620299217613,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
f01e3769fdce36d31eae85525827ab17xeu31,a3d2de7675556553a5f08e4c88d2c228jahfj,b6573b6819a55ef04d3d9b49a56d3a532e0ox,0.0,24.0,17.0,12.0,2.0,18.0,9.0,1.0,1.411764705882353,0.75,0.08333333333333333,0.5,12889736842105.0,9766326013157894.0,3641578446384.641,537072368421.0,625260530511.5981,0.0,1.0,0.041666666666666664,0.7382848632580605,3.0178941303072815,2.0598225321482437,-1.4426951595367387e-09,18.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.2188758248682006,2.8903717578961645,2.9444389791664403,2.302585092994046,30.187452517008403,28.92343834269986,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
fbacab353140582a4b8ae3412eefecbc753vs,28da9cb34d5292a75c5f6be93a4309a1d7e1b,eed78ede08ab9875c204e982d435059djbvk5,0.0,188.0,64.0,63.0,6.0,141.0,67.0,1.0,2.9375,0.75,0.031914893617021274,0.3351063829787234,13568473684211.0,9765563661534154.0,3739598555956.162,72172732362.82979,139784756420.64783,0.0,1.0,0.005319148936170213,0.5481514313735567,5.102497280022429,3.3674683360138067,-1.4426951595367387e-09,141.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9521276595744681,5.241747015059643,4.174387269895637,4.955827057601261,4.219507705176107,30.23877010623573,28.949999383614486,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
b0973e698b12fe51ec2f259d924c6098rasmy,a3d2de7675556553a5f08e4c88d2c228o9o0f,0faf84fa7d8b13dd096f07c0627cda0dzxor5,0.0,14.0,9.0,5.0,2.0,13.0,2.0,1.0,1.5555555555555556,0.9285714285714286,0.14285714285714285,0.35714285714285715,67546736842105.0,9672169725563910.0,31671415274609.13,4824766917293.286,13504646526462.533,0.0,1.0,0.07142857142857142,0.5916727756969373,1.807354914844129,0.37123232375548554,-1.4426951595367387e-09,13.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.70805020110221,2.302585092994046,2.6390573296152584,1.0986122886681098,31.843840871871194,31.086435663659017,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,9a492f7f6674ba0360ae5b8fd1dc1ff2nijh7,15d1e7c7b895c3f58f4a4f592d5815137346z,0.0,6.0,5.0,1.0,3.0,3.0,1.0,1.0,1.2,0.5,0.5,0.16666666666666666,3112263157895.0,9641941245614034.0,1603819437295.0466,518710526316.0,1266042132897.3245,0.0,1.0,0.16666666666666666,1.4591479126991596,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,3.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9459101490553132,1.791759469228055,1.3862943611198906,0.6931471805599453,28.766371280975417,28.103409048772054,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
a7c910e7c7796d979aa9a7a31d74a8eaqsapx,a3d2de7675556553a5f08e4c88d2c228bk9ep,ace76d016b1f1fd412bd2bf7a172655dljbc5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9639213947368420.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
da2841ffcbeabaac373f00039c10f39fty6fa,a3d2de7675556553a5f08e4c88d2c228r66qp,24d6c48fdabdc7216bc16fc3a1d65fdcqe3tq,0.0,17.0,7.0,3.0,2.0,2.0,1.0,1.0,2.4285714285714284,0.11764705882352941,0.11764705882352941,0.17647058823529413,44789473684.0,9645141281733744.0,16643378779.228716,2634674922.5882354,6885325803.911047,0.0,1.0,0.058823529411764705,0.9774178146427815,1.5485652217028325,-1.4426951595367387e-09,-1.4426951595367387e-09,2.0,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8903717578961645,2.0794415416798357,1.0986122886681098,0.6931471805599453,24.525238986370972,23.535278303423706,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,202f2746d2ec002497d78649c1c7c7777smcw,e0a9ce32db4de053cb0af19c03d0ee80aeygy,0.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.3333333333333333,1.0,0.5,1.0,9932789473684.0,9769509526315788.0,4743855643035.39,2483197368421.0,4045758740061.0083,0.0,1.0,0.25,0.8112781215737428,1.9999999942292197,1.9999999942292197,-1.4426951595367387e-09,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.6094379124341003,29.9268624683016,29.187871347784174,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
ed4802c318a7e04a5703ed115fe4f3a3kkugq,f1bb22030c89a201fe3ffa97592007aa6jj4l,2d6cf0e597d98980638e45d9b5ebc4feakfdq,0.0,167.0,79.0,83.0,13.0,115.0,64.0,1.0,2.1139240506329116,0.688622754491018,0.07784431137724551,0.49700598802395207,77079578947369.0,9697640008509296.0,22131634837476.336,461554364954.3114,4473254799794.17,0.0,1.0,0.005988023952095809,2.439697566235021,5.7439775762366585,4.4544948067769194,-1.4426951595367387e-09,114.0,0.6826347305389222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7425149700598802,5.123963979403259,4.382026634673881,4.7535901911063645,4.174387269895637,31.97585949691919,30.728029141527617,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
6679d668a393f336ba9d1cb6a154e03aifmkr,f4d7a3f8061df48e7b39b6219bad9ba8o4mvm,dd70c30bee6e5a7075a1d6846b941c4af75a4,0.0,45.0,34.0,26.0,14.0,33.0,26.0,1.0,1.3235294117647058,0.7333333333333333,0.3111111111111111,0.5777777777777777,13134684210526.0,9765230401169590.0,3967789450839.5996,291881871345.0222,322137188459.88104,0.0,1.0,0.022222222222222223,2.951402782134945,4.294646325910111,3.8143670965694763,-1.4426951595367387e-09,33.0,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,3.828641396489095,3.5553480614894135,3.5263605246161616,3.295836866004329,30.206277496944306,29.009230242159227,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
c6453f296ce36005d7e7e67e159e1b7cdbmus,af728f3cc91bb68f5d8c1418781aab475gwr5,53432e8a16396ade166d25ad06de0ac856a7a,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9769716526315788.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
58f590a56f480589646d255d570b0877zcjw1,1c49506c889d0911c53d44307e360631d3avp,9011796f692131ba9033b983b7d22c915qf7c,0.0,39.0,24.0,16.0,3.0,34.0,2.0,1.0,1.625,0.8717948717948718,0.07692307692307693,0.41025641025641024,75991263157895.0,9652218568151146.0,26949648065061.64,1948493927125.487,8722331814656.754,0.0,1.0,0.02564102564102564,1.0063907053367378,3.302377572185422,0.7793498344066949,-1.4426951595367387e-09,33.0,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6888794541139363,3.2188758248682006,3.5553480614894135,1.0986122886681098,31.961639491157914,30.924991354387995,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,a3d2de7675556553a5f08e4c88d2c228i33hn,a3d2de7675556553a5f08e4c88d2c228xozwg,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8139473684210.0,9766430315789472.0,5755477037395.05,4069736842105.0,5755477037394.342,0.0,1.0,0.5,0.99999999711461,0.99999999711461,-1.4426951595367387e-09,-1.4426951595367387e-09,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,29.727746635893244,29.381173045613444,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
b853c1e4d6a4657d35705772ca6cfdc3qtox5,a3d2de7675556553a5f08e4c88d2c228ld55i,8f72016d7be75a9ccc974c5b5b260092hwk4b,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9768731000000000.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
a48837ccd05bca96ddbf02c55ecccf639adk2,a3d2de7675556553a5f08e4c88d2c228bx29u,d41a897cc651df391c1dfa8dd2ac3bdbobtlz,0.0,11.0,7.0,7.0,4.0,8.0,5.0,1.0,1.5714285714285714,0.7272727272727273,0.36363636363636365,0.6363636363636364,9952631578948.0,9765248186602870.0,3454516084415.0093,904784688995.2727,706818568583.1404,0.0,1.0,0.09090909090909091,1.68581570338225,2.663532744705389,1.8676338837577369,-1.4426951595367387e-09,8.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,2.4849066497880004,2.0794415416798357,2.1972245773362196,1.791759469228055,29.928858112426685,28.870703500940845,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
b1e106943db37b1d002bcbe06b264b8bahuy0,202f2746d2ec002497d78649c1c7c777ti4a8,e0a9ce32db4de053cb0af19c03d0ee80wxyp7,0.0,7.0,6.0,6.0,3.0,6.0,3.0,1.0,1.1666666666666667,0.8571428571428571,0.42857142857142855,0.8571428571428571,11742210526316.0,9767368684210526.0,4394617665471.165,1677458646616.5715,1837050934119.0378,0.0,1.0,0.14285714285714285,1.1488348499528316,2.521640627687148,1.3787834891580906,-1.4426951595367387e-09,6.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.3862943611198906,30.094211202750387,29.111401650214944,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
1def3e23e479c9739abce6b3518013d39oejk,3e9073fb9219ceb4a1dc9dbb9e1acbe9yzypz,47edf6ca0adf0585ba8db14da739931269gsm,0.0,428.0,108.0,149.0,30.0,304.0,242.0,1.0,3.962962962962963,0.7102803738317757,0.07009345794392523,0.34813084112149534,13496315789474.0,9765987767092966.0,3851805865206.6826,31533448106.247665,49142955046.38815,0.0,3.0,0.007009345794392523,3.2035159644193385,6.069581154988143,5.947239499526939,-1.4426951595367387e-09,303.0,0.7079439252336449,2.0,1.0046948356807512,2.0,1.0046948356807512,2.0,1.0046948356807512,2.0,1.0046948356807512,2.0,1.0046948356807512,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4532710280373832,6.061456918928017,4.6913478822291435,5.720311776607412,5.493061443340548,30.233437859644393,28.97956321015401,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098
dcc5a79317a22bd0f6dca1f60fc866a8bei1d,1fb6f565cddde10e37f410e59a8c2e6amsvsf,14773187b3fdd23b60a575ef0138bdc68hfh5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9704657210526316.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
a8c2410eb81513da23261a49135e4eeacw6dw,a3d2de7675556553a5f08e4c88d2c228xazms,d204ba7ab87c1efb88e93a824efc926ag6330,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9760984421052632.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
f9378eb3e522beef7e6a4e1f275bbe0eaboro,a3d2de7675556553a5f08e4c88d2c2285ew0e,eef1d3edbcdad054cf65255852f8ad9336zui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11e47dc08d7fa4d1a1953b5868892f72qvlho,05fa32014c5721cbc5ae1a6cea5fbbbcanszo,0b2d87e647ece1cd5e3e00620268ff4c50kc2,0.0,10.0,6.0,1.0,6.0,9.0,2.0,1.0,1.6666666666666667,0.9,0.6,0.1,367473684210.0,9762762152631578.0,124152805128.44177,36747368420.8,33614985519.003105,0.0,1.0,0.1,2.4464393360148455,-1.4426951595367387e-09,0.7219280920019722,-1.4426951595367387e-09,9.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,2.3978952727983707,1.9459101490553132,2.302585092994046,1.0986122886681098,26.62991754544624,25.544778943324683,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
c5120d10a23eb0c10d56a19fecbf9da85t4ow,ed2464ad4deb577eaea378a506367496uzm9u,a3d2de7675556553a5f08e4c88d2c228m0tim,0.0,11.0,9.0,11.0,5.0,8.0,4.0,1.0,1.2222222222222223,0.7272727272727273,0.45454545454545453,1.0,12379894736842.0,9766053028708134.0,3807420270615.151,1125444976076.5454,1454680246892.9307,0.0,1.0,0.09090909090909091,2.004886156878367,3.4594316027676513,1.4911148442844055,-1.4426951595367387e-09,8.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7272727272727273,2.4849066497880004,2.302585092994046,2.1972245773362196,1.6094379124341003,30.14709488047058,28.9679729814088,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
4d1542974bc322859d3d099b8c5193felot1k,a3d2de7675556553a5f08e4c88d2c228ib1hn,3a7e6a32b24aeab0688e91a41f3188e23r4ig,0.0,335.0,50.0,60.0,7.0,309.0,14.0,1.0,6.7,0.9223880597014925,0.020895522388059702,0.1791044776119403,13499947368421.0,9766855686567164.0,4148827896450.7,40298350353.498505,54904771328.33974,0.0,1.0,0.0029850746268656717,1.9098800381693228,3.420935719411357,0.40358781629290175,-1.4426951595367387e-09,309.0,0.9223880597014925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0029850746268656717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05373134328358209,5.817111159963204,3.9318256327243257,5.736572297479192,2.70805020110221,30.233706902729924,29.053846975689044,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
465c4f2ad08cc1e5f7a5e1e3ac75654ealh0g,5e943e479c2e8d6dd4c8b8a587a7c061vcrk2,a3d2de7675556553a5f08e4c88d2c228dabaw,0.0,11.0,10.0,11.0,5.0,11.0,2.0,1.0,1.1,1.0,0.45454545454545453,1.0,67230842105263.0,9667616229665070.0,31625282000238.55,6111894736842.0,15238209062907.527,0.0,1.0,0.09090909090909091,1.8676338837577369,3.4594316027676513,0.43949698403612325,-1.4426951595367387e-09,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6363636363636364,2.4849066497880004,2.3978952727983707,2.4849066497880004,1.0986122886681098,31.839153218067533,31.0849779799401,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
6e178db6d17d21aa88aaca5bf15c2761lc500,a3d2de7675556553a5f08e4c88d2c228mqaf6,0d11440b07e5e2c8550af74b728ab4edk47gk,0.0,19722.0,637.0,929.0,138.0,11532.0,3333.0,1.0,30.960753532182103,0.5847277152418618,0.0069972619409796166,0.047104756109928,77302421052631.0,9671610796046626.0,32076328663557.57,3919603541.8634014,356205856546.6961,0.0,443.0,0.022462224926478046,3.212060342866311,7.321126557810526,6.992497750886493,-1.4426951595367387e-09,10598.0,0.5373694351485651,3.0,1.0229253112033194,3.0,1.0229253112033194,3.0,1.0229253112033194,3.0,1.0229253112033194,3.0,1.0229253112033194,0.000152114390021296,0.000152114390021296,0.000152114390021296,0.000152114390021296,0.000152114390021296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6902951019166413,9.889540746403503,6.45833828334479,9.35296777022594,8.111928063310739,31.97874639124662,31.09913944922184,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906
30da67f34e3cc215b3bdad588410fab5655fx,a3d2de7675556553a5f08e4c88d2c228gewne,11cfe0bb4a685db94232cf0ebcc74137km40f,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9771547684210526.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,-1.4426951595367387e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
ec3b2ff6f725e847f93285bc9d2b7b3dvcd4u,179c75e672ff7df438934edb058167b67zb0y,a3d2de7675556553a5f08e4c88d2c228vlckj,0.0,16.0,7.0,10.0,2.0,14.0,15.0,1.0,2.2857142857142856,0.875,0.125,0.625,12432157894737.0,9768111875000000.0,3646437705859.1914,777009868421.125,954720452328.0664,0.0,1.0,0.0625,0.9886994054031075,3.1249999855730497,3.874999978359576,-1.4426951595367387e-09,14.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.833213344056216,2.0794415416798357,2.70805020110221,2.772588722239781,30.151307610143874,28.924771835955944,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453
